ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;	whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;		nbOtherTypesParams;nbOtherTypesParamsLibrary
com.google.common.collect.RegularImmutableSortedMultiset;6;0;2;0;0;0;0;0;0;0;2;20;5;0;11;0;7;0;0;0;0;5;8;3;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.EmptyImmutableBiMap;1;0;0;0;0;0;0;0;0;0;0;11;1;0;11;1;7;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ForwardingBlockingDeque;3;0;0;0;0;0;0;0;0;0;0;15;0;0;17;0;15;0;0;0;0;7;14;8;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.util.concurrent.ForwardingExecutorService;5;0;0;0;0;0;0;0;0;0;0;13;0;0;15;0;13;0;0;0;0;3;12;11;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.EvictingQueue;3;0;2;0;0;0;0;0;0;0;2;17;3;0;9;1;7;1;0;0;0;2;5;3;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.base.Utf8;2;0;15;3;0;1;2;0;0;0;21;47;0;0;6;3;3;5;0;0;0;5;5;5;0;4;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.AbstractIndexedListIterator;0;0;2;0;0;0;0;0;0;0;2;16;2;0;9;0;6;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.base.Ascii;1;0;12;7;0;0;0;0;0;0;19;52;40;0;12;2;10;11;0;0;3;6;5;5;0;4;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ForwardingConcurrentMap;3;0;0;0;0;0;0;0;0;0;0;4;0;0;6;0;4;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.io.AppendableWriter;2;0;3;0;0;0;0;0;0;0;3;27;2;0;11;1;9;0;0;0;2;9;3;3;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ForwardingIterator;0;0;0;0;0;0;0;0;0;0;0;3;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.util.concurrent.WrappingScheduledExecutorService;4;0;0;0;0;0;0;0;0;0;0;6;1;0;5;0;4;0;0;0;0;6;9;9;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.escape.ArrayBasedEscaperMap;2;0;1;0;1;0;0;0;0;0;2;9;2;0;4;1;1;2;0;0;0;0;3;3;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.util.concurrent.Callables;5;3;2;0;0;0;0;0;0;1;3;20;0;0;8;2;4;4;3;0;1;0;6;3;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.SingletonImmutableTable;4;0;0;0;0;0;0;0;0;0;0;11;3;0;8;0;4;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.math.MathPreconditions;1;0;10;0;0;0;0;0;0;0;10;37;0;0;11;1;0;10;0;0;7;8;2;2;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ReverseNaturalOrdering;4;0;1;0;0;0;0;0;0;0;1;15;2;0;13;2;11;0;0;0;0;0;18;6;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.util.concurrent.AtomicDouble;2;0;2;0;0;0;2;0;0;0;4;22;3;0;17;2;15;0;0;0;0;10;2;2;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ForwardingMultimap;5;0;0;0;0;0;0;0;0;0;0;20;0;0;22;0;20;0;0;0;0;0;16;10;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.EnumMultiset;4;0;0;0;0;0;0;0;0;0;0;15;2;0;6;3;3;3;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.cache.AbstractLoadingCache;2;1;1;0;1;0;0;0;0;1;3;11;0;0;5;0;4;0;0;0;0;0;4;1;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.base.Platform;2;0;0;0;0;0;0;0;0;0;0;3;0;0;4;1;0;3;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ForwardingSortedSet;2;2;2;0;0;0;0;0;0;5;7;21;0;0;12;1;6;0;0;0;0;0;10;4;0;3;0;0;0;0;0;0;0;0;0;0;
com.google.common.eventbus.DeadEvent;1;0;0;0;0;0;0;0;0;0;0;4;2;0;3;0;3;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.util.concurrent.UncheckedTimeoutException;1;0;0;0;0;0;0;0;0;0;0;3;1;0;4;0;4;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.AbstractSortedKeySortedSetMultimap;1;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.math.IntMath;1;0;11;2;0;0;2;57;9;0;72;184;7;0;19;3;15;18;0;0;0;29;4;4;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.util.concurrent.AtomicDoubleArray;3;0;4;4;0;0;2;0;0;0;10;37;2;0;14;2;12;0;0;0;0;18;3;3;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ImmutableSortedMultisetFauxverideShim;2;0;0;0;0;0;0;0;0;0;0;16;0;0;8;0;8;8;0;0;0;0;23;1;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.hash.AbstractCompositeHashFunction;7;0;0;1;14;0;0;0;0;0;15;47;2;0;17;0;15;0;1;0;0;10;9;6;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.util.concurrent.AbstractCheckedFuture;3;2;0;0;0;0;0;0;0;6;6;19;0;0;4;0;2;0;0;0;0;1;3;2;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.escape.ArrayBasedUnicodeEscaper;4;0;7;1;0;0;1;0;0;0;9;31;6;0;6;0;1;0;0;0;3;8;3;2;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.util.concurrent.Uninterruptibles;7;20;10;0;0;0;10;0;0;10;30;82;0;0;12;1;11;11;0;0;0;7;17;16;0;3;0;0;0;0;0;0;0;0;0;0;
