ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.hibernate.hql.internal.ast.QueryTranslatorImpl;60;1;32;2;0;0;1;0;0;3;38;148;15;0;36;9;26;0;0;1;6;4;19;8;0;0;47;9;7;3;
org.hibernate.metamodel.relational.Sequence;24;0;0;0;0;0;0;0;0;0;0;13;5;0;9;0;9;0;0;0;2;2;4;0;0;0;2;0;0;0;
org.hibernate.proxy.AbstractSerializableProxy;5;0;0;0;0;0;0;0;0;0;0;6;3;0;5;0;0;0;0;0;1;0;3;2;0;0;1;0;0;0;
org.hibernate.internal.util.config.ConfigurationException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;1;0;0;0;
org.hibernate.type.AbstractLongStringType;3;2;2;0;0;0;1;0;0;2;5;16;0;0;5;0;5;0;0;0;2;1;4;4;0;0;7;2;1;2;
org.hibernate.engine.jdbc.batch.internal.BatchBuilderInitiator;2;1;2;0;0;0;0;0;0;1;3;8;2;0;2;0;2;0;0;0;0;0;2;1;0;0;8;1;0;1;
org.hibernate.loader.custom.CollectionReturn;3;0;0;0;0;0;0;0;0;0;0;9;4;0;5;0;5;0;0;0;3;0;3;0;0;0;3;0;0;0;
org.hibernate.event.internal.AbstractSaveEventListener;16;2;25;0;0;0;0;0;0;0;25;83;1;0;17;2;0;0;0;0;4;7;51;29;0;4;26;3;6;4;
org.hibernate.internal.util.xml.DTDEntityResolver;0;1;7;0;0;0;0;0;0;1;8;31;4;0;4;1;1;0;0;0;7;0;0;0;0;0;7;0;2;5;
org.hibernate.engine.query.spi.ParameterMetadata;2;0;4;0;0;0;0;0;0;0;4;20;3;0;9;0;9;0;0;0;3;3;2;2;0;1;6;2;0;1;
org.hibernate.hql.internal.ast.HqlLexer;2;0;0;0;0;0;0;0;0;0;0;10;1;0;8;0;6;0;0;0;2;3;2;2;0;0;5;1;0;0;
org.hibernate.exception.LockTimeoutException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;3;0;2;2;0;0;1;0;0;0;
org.hibernate.internal.TypeLocatorImpl;79;0;19;0;0;0;0;0;0;0;19;47;1;0;10;1;9;0;0;0;3;0;9;6;0;0;7;0;1;2;
org.hibernate.service.jndi.internal.JndiServiceInitiator;2;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;2;1;0;0;4;0;0;0;
org.hibernate.type.NullableType;9;2;5;0;0;0;0;0;0;4;9;43;2;0;27;0;27;0;0;0;5;4;46;31;0;4;14;4;1;2;
org.hibernate.event.spi.PreDeleteEvent;5;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;0;0;5;3;0;1;3;0;0;0;
org.hibernate.hql.internal.ast.SqlASTFactory;61;2;3;0;0;0;0;65;1;2;70;126;1;0;5;1;2;0;0;0;1;1;4;3;0;0;47;1;0;1;
org.hibernate.hql.internal.ast.tree.BooleanLiteralNode;2;1;0;0;0;0;0;0;0;1;1;8;1;0;6;1;5;0;0;0;0;0;2;0;0;0;5;1;0;1;
org.hibernate.dialect.PostgreSQL82Dialect;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.event.service.spi.EventListenerRegistrationException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;3;0;0;0;
org.hibernate.service.internal.StandardSessionFactoryServiceInitiators;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;1;0;1;0;0;0;0;0;0;0;0;7;0;0;0;
org.hibernate.loader.Loader;62;19;111;16;8;1;3;0;0;16;155;468;7;0;102;37;16;2;1;1;12;32;252;104;9;28;71;22;33;5;
org.hibernate.event.spi.PostLoadEvent;4;0;0;0;0;0;0;0;0;0;0;10;3;0;7;0;7;0;0;0;0;0;4;2;0;0;3;0;0;0;
org.hibernate.metamodel.source.annotations.attribute.FormulaValue;0;0;0;0;0;0;0;0;0;0;0;4;2;0;3;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;
org.hibernate.loader.custom.CustomLoader;51;5;26;9;1;0;1;0;0;5;42;195;24;0;43;3;23;1;1;4;4;6;56;25;5;9;40;9;7;7;
org.hibernate.NonUniqueResultException;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;
org.hibernate.metamodel.source.hbm.ColumnAttributeSourceImpl;0;0;0;0;0;0;0;0;0;0;0;20;5;0;16;0;14;0;0;0;4;5;0;0;0;0;3;0;0;0;
org.hibernate.dialect.SQLServer2005Dialect;5;0;3;0;0;0;0;6;1;0;9;31;1;0;5;0;5;0;1;0;4;0;3;1;0;0;14;2;0;1;
org.hibernate.type.BasicTypeRegistry;5;0;5;0;1;0;0;0;0;0;6;71;3;0;7;1;6;0;0;0;1;0;6;3;1;2;8;2;1;2;
org.hibernate.cache.spi.UpdateTimestampsCache;117;4;9;0;3;0;0;0;0;1;13;44;4;0;10;1;9;0;0;0;0;0;14;7;1;2;17;0;3;3;
org.hibernate.service.jdbc.connections.internal.DatasourceConnectionProviderImpl;6;0;8;0;0;0;0;0;0;0;8;30;6;0;10;0;10;0;0;0;0;0;6;5;1;0;12;5;2;3;
org.hibernate.criterion.PropertyProjection;2;0;2;1;0;0;0;0;0;0;3;16;2;0;8;0;6;0;0;0;2;2;6;0;0;0;4;0;1;2;
org.hibernate.type.descriptor.java.MutableMutabilityPlan;2;0;0;0;0;0;0;0;0;0;0;4;0;0;5;0;4;0;0;0;0;0;4;1;0;0;2;0;0;0;
org.hibernate.metamodel.source.annotations.xml.mocker.EmbeddedIdMocker;20;0;0;0;0;0;0;0;0;0;0;6;1;0;5;0;0;0;0;0;0;0;5;3;0;0;3;0;0;0;
org.hibernate.loader.collection.LegacyBatchingCollectionInitializerBuilder;9;0;1;3;0;0;0;0;0;0;4;18;3;0;4;0;4;0;0;1;0;2;11;3;0;2;9;0;1;2;
org.hibernate.dialect.DataDirectOracle9Dialect;1;0;0;0;0;0;1;0;0;0;1;4;0;0;2;0;2;0;0;0;0;1;2;2;0;0;3;0;0;1;
org.hibernate.jdbc.AbstractWork;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2;1;1;0;2;0;0;0;
org.hibernate.type.UUIDCharType;21;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;0;0;2;1;0;0;4;0;0;0;
org.hibernate.type.CharBooleanType;0;0;0;0;0;0;0;0;0;0;0;5;2;0;3;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;
org.hibernate.bytecode.internal.javassist.BulkAccessor;5;0;0;0;0;0;0;0;0;0;0;6;3;0;8;0;7;1;0;0;0;0;9;9;0;5;1;0;0;0;
org.hibernate.type.EntityType;10;1;39;0;0;0;0;0;0;1;40;139;10;0;47;1;34;0;0;0;10;8;55;28;0;1;22;2;8;3;
org.hibernate.internal.CriteriaImpl;14;2;8;0;0;0;0;0;0;0;8;196;34;0;118;5;111;0;0;3;64;22;54;0;0;0;60;1;0;1;
org.hibernate.metamodel.source.hbm.AbstractEntitySourceImpl;10;0;12;0;3;0;0;0;0;0;15;60;4;0;34;0;30;0;0;0;0;0;5;0;0;0;68;1;2;11;
org.hibernate.mapping.Any;41;0;0;0;0;0;0;0;0;0;0;9;3;0;11;0;11;0;0;0;6;0;4;1;0;0;5;0;0;0;
org.hibernate.metamodel.source.annotations.attribute.ColumnValuesSourceImpl;3;0;0;0;0;0;0;0;0;0;0;16;1;0;16;0;15;0;0;0;0;0;2;0;0;0;3;0;0;0;
org.hibernate.mapping.IdGenerator;0;0;0;0;0;0;0;0;0;0;0;6;3;0;6;0;6;0;0;0;4;0;0;0;0;0;2;0;0;0;
org.hibernate.exception.internal.SQLExceptionTypeDelegate;2;0;6;0;0;0;0;0;0;0;6;14;0;0;2;0;2;0;0;0;2;0;2;1;0;0;21;1;1;6;
org.hibernate.dialect.MySQL57InnoDBDialect;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;
org.hibernate.metamodel.source.internal.OverriddenMappingDefaults;2;0;1;0;0;0;0;0;0;0;1;20;9;0;10;0;10;0;0;0;7;0;2;1;0;0;2;1;0;1;
org.hibernate.type.ForeignKeyDirection;0;0;0;0;0;0;0;0;0;0;0;6;2;0;8;0;5;0;2;0;0;3;0;0;0;0;2;0;0;0;
org.hibernate.type.ArrayType;8;0;3;3;0;0;0;0;0;0;6;32;2;0;14;0;13;0;0;0;4;2;20;13;0;0;13;1;1;2;
org.hibernate.metamodel.binding.EntityBinding;23;0;8;0;4;0;0;0;0;0;12;126;34;0;87;2;83;0;0;0;10;10;26;5;5;0;21;1;2;2;
org.hibernate.exception.spi.TemplatedViolatedConstraintNameExtracter;0;0;2;0;0;0;0;0;0;0;2;5;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;
org.hibernate.metamodel.source.annotations.attribute.type.AttributeTypeResolverImpl;16;0;2;0;1;0;0;0;0;0;3;9;1;0;4;0;1;0;0;0;0;0;3;2;0;0;8;0;1;2;
org.hibernate.hql.internal.ast.tree.UnaryArithmeticNode;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;0;4;0;0;0;0;1;0;0;0;0;4;0;0;0;
org.hibernate.dialect.Ingres9Dialect;0;0;2;0;0;0;0;0;0;0;2;29;0;0;19;0;17;0;0;0;1;2;0;0;0;0;4;0;0;1;
org.hibernate.internal.SessionFactoryImpl;173;null
org.hibernate.type.descriptor.sql.DecimalTypeDescriptor;5;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;4;0;2;0;1;1;7;2;2;0;9;0;0;0;
org.hibernate.cfg.ClassPropertyHolder;95;0;10;0;1;0;0;0;0;0;11;47;5;0;18;4;14;0;0;0;0;1;23;12;3;1;13;2;4;2;
org.hibernate.hql.internal.ast.tree.ComponentJoin;90;0;2;2;0;0;0;0;0;0;4;37;6;0;20;0;18;0;0;2;10;1;4;0;0;0;7;0;2;2;
org.hibernate.hql.internal.classic.QueryTranslatorImpl;49;7;65;14;0;0;7;0;0;10;96;358;50;0;105;15;35;1;2;0;59;5;46;14;1;5;49;16;15;6;
org.hibernate.type.descriptor.sql.BitTypeDescriptor;5;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;4;0;2;0;1;1;7;2;2;0;8;0;0;0;
org.hibernate.type.ObjectType;0;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.tool.hbm2ddl.TableMetadata;38;3;13;0;0;0;4;0;0;0;17;59;7;0;15;5;9;0;0;0;3;1;9;8;0;0;10;0;2;2;
org.hibernate.metamodel.source.annotations.xml.mocker.MappedSuperclassMocker;19;0;0;0;0;0;0;0;0;0;0;19;2;0;18;0;0;0;0;0;0;0;3;1;0;0;14;0;0;0;
org.hibernate.sql.QueryJoinFragment;21;0;3;2;0;0;0;0;0;0;5;32;4;0;14;1;13;0;0;0;18;1;13;9;0;9;1;0;1;2;
org.hibernate.event.internal.DefaultFlushEventListener;2;1;2;0;0;0;0;0;0;0;2;10;0;0;1;0;1;0;0;0;0;0;1;0;0;0;5;0;1;2;
org.hibernate.type.descriptor.sql.DateTypeDescriptor;5;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;4;0;2;0;1;1;7;2;2;0;9;0;0;0;
org.hibernate.proxy.dom4j.Dom4jProxyFactory;6;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;1;0;7;5;0;0;8;0;0;0;
org.hibernate.dialect.Ingres10Dialect;0;0;1;0;0;0;0;0;0;0;1;12;0;0;8;0;7;0;0;0;0;1;0;0;0;0;3;0;0;1;
org.hibernate.annotations.QueryHints;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;1;0;0;0;0;0;0;0;0;0;0;298;0;0;0;
org.hibernate.dialect.DerbyDialect;0;1;9;0;0;0;0;0;0;1;10;53;3;0;22;5;17;0;0;0;4;5;0;0;0;0;10;1;2;2;
org.hibernate.type.CompositeCustomType;15;0;3;3;5;0;0;0;0;0;11;68;4;0;39;0;39;0;0;0;1;6;61;38;0;5;20;0;2;2;
org.hibernate.type.ByteType;21;0;0;0;0;0;0;0;0;0;0;11;2;0;11;0;11;0;0;0;2;0;5;2;0;0;6;0;0;0;
org.hibernate.metamodel.source.hbm.ComponentAttributeSourceImpl;3;0;9;0;2;0;0;0;0;0;11;43;4;0;24;0;24;0;0;0;0;0;3;1;0;0;22;0;2;8;
org.hibernate.bytecode.internal.javassist.BulkAccessorException;1;0;0;0;0;0;0;0;0;0;0;15;2;0;7;0;7;0;0;0;3;2;3;3;0;0;0;0;0;0;
org.hibernate.metamodel.source.internal.MetadataImpl;52;0;24;0;5;1;0;0;0;0;30;137;27;0;68;7;61;0;4;1;19;1;22;6;1;5;43;21;3;2;
org.hibernate.criterion.SQLCriterion;4;0;0;1;0;0;0;0;0;0;1;8;2;0;4;0;3;0;0;0;1;0;6;2;0;2;6;0;0;1;
org.hibernate.QueryParameterException;2;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;4;0;2;2;0;0;0;0;0;0;
org.hibernate.metamodel.source.annotations.global.FetchProfileBinder;3;0;1;0;4;0;0;0;0;0;5;11;0;0;3;2;1;2;0;0;0;0;3;1;0;0;13;1;2;2;
org.hibernate.property.BackrefPropertyAccessor;5;0;1;0;0;0;0;0;0;0;1;18;5;0;14;0;14;0;1;2;4;0;9;7;0;0;6;0;0;1;
org.hibernate.transform.ToListResultTransformer;2;0;0;0;0;0;0;0;0;0;0;2;1;0;3;2;1;0;0;0;0;0;2;2;0;2;2;0;0;0;
org.hibernate.metamodel.source.hbm.EntityHierarchyImpl;8;0;2;0;0;0;0;0;0;0;2;8;2;0;4;0;4;0;0;0;0;0;2;0;0;0;3;1;1;2;
org.hibernate.action.internal.EntityInsertAction;8;2;12;0;3;0;0;0;0;0;15;52;2;0;12;6;4;0;0;0;0;2;13;4;0;1;17;1;3;3;
org.hibernate.metamodel.source.annotations.xml.mocker.GlobalAnnotationMocker;30;0;12;7;2;0;0;0;0;0;21;98;1;0;19;16;0;0;0;0;4;0;23;21;11;0;15;0;8;2;
org.hibernate.type.descriptor.sql.LongVarcharTypeDescriptor;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;
org.hibernate.cfg.IndexOrUniqueKeySecondPass;77;0;4;0;1;0;0;0;0;0;5;23;6;0;5;1;4;0;0;0;4;1;8;2;0;1;5;1;1;2;
org.hibernate.dialect.DerbyTenFiveDialect;0;0;0;0;0;0;0;0;0;0;0;6;0;0;4;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.internal.util.compare.EqualsHelper;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;1;0;0;0;0;2;2;0;0;0;0;0;0;
org.hibernate.cache.spi.entry.StructuredMapCacheEntry;2;0;0;1;0;0;1;0;0;0;2;8;0;0;2;0;2;0;0;0;0;0;3;2;0;0;5;0;0;1;
org.hibernate.metamodel.relational.Index;31;0;2;0;3;0;0;0;0;0;5;21;0;0;7;0;6;2;0;0;3;1;9;1;1;0;2;0;2;2;
org.hibernate.bytecode.spi.AbstractClassTransformerImpl;6;0;1;0;0;0;0;0;0;0;1;6;2;0;3;0;1;0;0;0;2;0;10;8;0;2;3;0;0;1;
org.hibernate.criterion.NotEmptyExpression;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
org.hibernate.bytecode.internal.javassist.InstantiationOptimizerAdapter;5;1;0;0;0;0;0;0;0;1;1;4;1;0;2;0;2;0;0;0;0;0;1;0;0;0;3;1;0;1;
org.hibernate.type.CurrencyType;21;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;3;0;0;0;0;0;2;1;0;0;10;0;0;0;
org.hibernate.criterion.ProjectionList;3;0;7;10;0;0;0;0;0;0;17;63;1;0;19;2;16;2;0;0;5;8;20;0;0;0;10;0;6;2;
org.hibernate.metamodel.source.annotations.attribute.AttributeOverride;2;0;8;0;0;0;0;0;0;0;8;31;3;0;8;1;7;0;0;0;3;0;3;3;0;0;7;2;0;1;
org.hibernate.jdbc.TooManyRowsAffectedException;0;0;0;0;0;0;0;0;0;0;0;5;2;0;3;0;3;0;0;0;1;2;0;0;0;0;3;0;0;0;
org.hibernate.tool.hbm2ddl.SingleLineSqlCommandExtractor;1;1;2;1;0;0;0;0;0;1;4;11;0;0;2;1;1;0;0;0;1;0;1;1;0;0;6;1;1;2;
org.hibernate.event.spi.PreUpdateEvent;5;0;0;0;0;0;0;0;0;0;0;5;2;0;3;0;3;0;0;0;0;0;6;4;0;2;3;0;0;0;
org.hibernate.type.CalendarDateType;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;
org.hibernate.internal.util.EntityPrinter;6;0;6;2;2;0;0;0;0;0;10;26;2;0;5;0;5;0;0;0;1;0;6;5;2;2;11;0;3;2;
org.hibernate.type.descriptor.sql.TimestampTypeDescriptor;5;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;4;0;2;0;1;1;7;2;2;0;9;0;0;0;
org.hibernate.property.EmbeddedPropertyAccessor;5;0;0;0;0;0;0;0;0;0;0;14;2;0;15;0;13;0;0;2;2;0;11;9;0;0;7;0;0;0;
org.hibernate.context.spi.AbstractCurrentSessionContext;2;0;3;0;0;0;0;0;0;0;3;8;1;0;4;0;1;0;0;0;0;0;2;0;0;0;5;1;1;2;
org.hibernate.bytecode.internal.javassist.TransformingClassLoader;2;2;0;1;0;0;0;0;0;4;5;14;2;0;3;0;1;0;0;0;1;0;2;2;0;1;6;4;1;2;
org.hibernate.dialect.lock.SelectLockingStrategy;5;3;5;0;0;0;0;0;0;1;6;20;0;0;3;0;2;0;0;0;0;2;6;3;0;0;13;2;1;2;
org.hibernate.metamodel.relational.ObjectName;24;0;16;0;0;0;0;0;0;0;16;58;6;0;20;6;14;5;0;0;11;0;13;1;0;0;2;4;2;3;
org.hibernate.action.internal.DelayedPostInsertIdentifier;1;0;3;0;0;0;0;0;0;0;3;11;2;1;4;0;4;0;0;0;0;0;1;1;0;0;1;0;0;1;
org.hibernate.cfg.beanvalidation.TypeSafeActivator;73;7;33;0;3;0;3;0;0;7;46;110;2;0;16;12;4;16;0;0;3;2;38;20;12;0;36;6;11;4;
org.hibernate.metamodel.source.annotations.xml.mocker.GlobalAnnotations;11;0;28;0;11;0;0;0;0;0;39;91;12;0;21;9;1;2;0;0;1;0;19;13;1;0;23;2;10;3;
org.hibernate.engine.jdbc.SerializableNClobProxy;2;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;3;3;0;0;0;0;3;3;0;0;3;0;0;0;
org.hibernate.service.jta.platform.internal.BitronixJtaPlatform;0;1;0;0;0;0;0;0;0;1;1;4;1;0;2;0;0;0;0;0;0;0;0;0;0;0;5;1;0;1;
org.hibernate.type.descriptor.sql.FloatTypeDescriptor;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;
org.hibernate.id.uuid.Helper;1;1;1;0;0;0;0;0;0;1;2;28;7;1;11;0;11;11;0;0;0;2;1;1;0;1;3;0;0;1;
org.hibernate.mapping.Column;38;1;10;0;0;0;0;0;0;1;11;90;20;0;53;0;53;0;0;0;8;6;15;2;0;0;8;3;2;2;
org.hibernate.metamodel.relational.PrimaryKey;21;0;2;0;2;0;0;0;0;0;4;16;1;0;6;0;5;0;0;0;1;0;3;0;0;0;1;0;2;2;
org.hibernate.criterion.IdentifierEqExpression;3;0;1;0;0;0;0;0;0;0;1;6;1;0;4;0;3;0;0;0;0;0;5;1;0;0;4;0;0;1;
org.hibernate.event.internal.EntityCopyAllowedLoggedObserver;2;0;10;0;3;0;0;0;0;0;13;39;4;0;6;2;4;1;0;0;1;0;7;5;0;0;9;0;3;4;
org.hibernate.service.jta.platform.internal.OC4JJtaPlatform;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.cache.spi.entry.ReferenceCacheEntryImpl;2;0;0;0;0;0;0;0;0;0;0;9;2;0;8;0;8;0;0;0;0;0;2;1;0;0;2;0;0;0;
org.hibernate.tool.hbm2ddl.MultipleLinesSqlCommandExtractor;1;1;0;0;0;0;0;0;0;1;1;5;0;0;1;0;1;0;0;0;0;0;1;1;0;0;4;1;0;1;
org.hibernate.transform.AliasToEntityMapResultTransformer;2;0;1;1;0;0;0;0;0;0;2;7;1;0;4;2;2;0;0;0;0;1;3;3;0;3;2;0;1;2;
org.hibernate.mapping.RootClass;64;0;7;0;0;0;1;0;0;0;8;73;23;0;58;1;56;0;0;0;4;7;11;1;0;0;13;2;2;3;
org.hibernate.metamodel.source.annotations.xml.mocker.EntityMocker;25;0;13;1;1;0;0;0;0;0;15;78;2;0;26;1;0;0;0;0;1;0;13;11;3;0;28;0;3;4;
org.hibernate.dialect.function.ConvertFunction;4;0;2;0;0;0;0;0;0;0;2;8;0;0;4;0;4;0;0;0;0;0;5;1;0;0;6;1;0;1;
org.hibernate.sql.SelectValues;20;0;6;1;1;0;0;0;0;0;8;29;6;0;7;1;6;0;0;1;7;5;3;2;0;2;5;0;2;3;
org.hibernate.loader.MultipleBagFetchException;1;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;0;0;1;1;0;0;2;0;0;0;
org.hibernate.type.BlobType;2;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;2;0;0;0;0;0;3;2;0;0;3;0;0;0;
org.hibernate.loader.custom.CollectionFetchReturn;4;0;0;0;0;0;0;0;0;0;0;5;2;0;3;0;3;0;0;0;2;0;4;0;0;0;3;0;0;0;
org.hibernate.criterion.Junction;4;0;2;0;1;0;1;0;0;0;4;16;2;0;7;0;6;0;0;0;0;0;6;0;0;0;8;0;1;2;
org.hibernate.engine.loading.internal.LoadContexts;15;0;14;0;3;0;0;0;0;0;17;55;5;0;15;1;9;0;0;0;0;0;11;5;1;0;15;0;3;2;
org.hibernate.metamodel.domain.JavaType;2;0;0;0;0;0;0;0;0;0;0;8;2;0;6;0;6;0;1;0;1;0;2;1;1;0;2;0;0;0;
org.hibernate.metamodel.relational.Table;29;0;15;1;2;0;0;0;0;0;18;70;8;0;20;1;19;1;0;0;5;0;8;0;0;0;4;0;2;3;
org.hibernate.metamodel.source.annotations.attribute.DerivedValueSourceImpl;1;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;
org.hibernate.type.AbstractType;11;0;4;0;0;0;0;0;0;0;4;33;2;0;23;0;22;1;0;0;0;0;46;33;0;2;11;0;0;1;
org.hibernate.service.config.internal.ConfigurationServiceImpl;6;2;5;0;0;0;0;0;0;2;7;23;3;0;7;0;7;0;0;0;3;0;9;4;4;0;9;0;2;2;
org.hibernate.metamodel.source.annotations.xml.mocker.IdMocker;22;0;1;0;0;0;0;0;0;0;1;14;1;0;6;1;0;0;0;0;0;0;7;5;0;0;9;0;0;1;
org.hibernate.loader.entity.EntityJoinWalker;39;0;20;0;5;0;0;0;0;0;25;62;6;0;11;3;7;0;0;1;1;6;24;4;1;3;21;0;6;3;
org.hibernate.DuplicateMappingException;1;0;0;0;0;0;0;0;0;0;0;8;2;0;6;0;6;0;0;0;8;0;2;0;0;0;9;0;0;0;
org.hibernate.dialect.function.CharIndexFunction;4;0;2;0;0;0;0;0;0;0;2;11;0;0;4;0;4;0;0;0;0;0;5;1;0;0;6;0;0;1;
org.hibernate.cfg.ColumnsBuilder;96;0;17;0;1;0;0;0;0;0;18;53;8;0;8;0;4;0;0;0;0;1;11;3;0;0;18;3;6;3;
org.hibernate.dialect.function.TrimFunctionTemplate;6;0;8;0;0;0;0;0;0;0;8;28;7;0;11;1;9;0;0;2;3;0;8;1;0;0;6;0;1;5;
org.hibernate.Hibernate;4;0;10;0;0;0;0;0;0;0;10;28;0;0;8;1;7;7;0;0;1;0;7;5;0;0;11;2;3;3;
org.hibernate.exception.ConstraintViolationException;1;0;0;0;0;0;0;0;0;0;0;5;1;0;3;0;3;0;0;0;5;0;2;2;0;0;4;0;0;0;
org.hibernate.metamodel.source.annotations.xml.mocker.EmbeddedMocker;20;0;0;0;0;0;0;0;0;0;0;8;1;0;5;0;0;0;0;0;0;0;5;3;0;0;3;0;0;0;
org.hibernate.cfg.annotations.BagBinder;64;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;
org.hibernate.hql.internal.ast.HqlASTFactory;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;3;0;0;0;
org.hibernate.type.IntegerType;20;0;0;0;0;0;0;0;0;0;0;10;2;0;10;0;10;0;0;0;1;0;5;2;0;0;5;0;0;0;
org.hibernate.engine.query.spi.sql.NativeSQLQuerySpecification;3;0;4;0;0;0;0;0;0;0;4;19;4;0;6;0;6;0;0;0;1;0;3;3;0;1;6;0;0;1;
org.hibernate.type.MaterializedNClobType;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.type.AbstractLongBinaryType;2;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;1;0;0;0;0;0;2;2;0;1;0;0;0;0;
org.hibernate.cfg.annotations.PrimitiveArrayBinder;64;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;
org.hibernate.internal.util.xml.OriginImpl;0;0;0;0;0;0;0;0;0;0;0;4;2;0;3;0;3;0;0;0;2;0;0;0;0;0;2;0;0;0;
org.hibernate.tuple.entity.EntityTuplizerFactory;102;6;2;0;0;0;0;0;0;6;8;35;3;0;11;4;7;1;0;0;2;0;23;8;5;2;18;6;0;1;
org.hibernate.loader.entity.BatchingEntityLoader;63;1;2;0;1;0;0;0;0;1;4;21;2;0;6;0;3;0;0;0;0;0;17;10;0;2;12;1;1;2;
org.hibernate.service.jdbc.dialect.internal.BasicDialectResolver;2;1;1;0;0;0;0;0;0;2;3;10;4;0;3;0;2;0;0;0;2;1;3;3;0;0;4;2;1;2;
org.hibernate.event.internal.DefaultRefreshEventListener;10;0;15;0;1;0;0;0;0;0;16;43;1;0;4;2;2;0;0;0;0;0;9;4;0;1;22;2;5;3;
org.hibernate.internal.jaxb.JaxbRoot;3;0;0;0;0;0;0;0;0;0;0;4;2;0;3;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;
org.hibernate.cfg.Configuration;126;23;172;1;31;2;46;0;0;22;274;979;88;0;266;49;203;1;3;6;127;8;159;74;18;5;130;50;57;6;
org.hibernate.cfg.PropertyPreloadedData;2;0;0;0;0;0;0;0;0;0;0;11;3;0;9;0;9;0;0;0;1;0;2;1;0;0;3;0;0;0;
org.hibernate.mapping.DependantValue;40;0;0;0;0;0;0;0;0;0;0;8;3;0;8;0;8;0;0;0;2;2;4;0;0;0;3;0;0;0;
