ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
com.puppycrawl.tools.checkstyle.checks.header.AbstractHeaderCheck;1;2;7;0;0;0;1;0;0;2;10;32;3;0;9;3;3;0;0;0;3;0;1;1;0;0;16;5;1;2;
com.puppycrawl.tools.checkstyle.checks.annotation.MissingDeprecatedTest;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;0;0;0;0;0;0;4;0;0;0;
com.puppycrawl.tools.checkstyle.checks.indentation.BlockParentHandler;3;0;12;0;0;0;0;0;0;0;12;47;1;0;21;2;3;0;0;0;1;0;4;4;0;0;2;0;2;3;
com.puppycrawl.tools.checkstyle.checks.naming.MethodTypeParameterNameCheck;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;
com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTags;2;0;0;0;0;0;0;0;0;0;0;4;2;0;3;0;3;0;0;0;0;0;2;2;2;0;1;0;0;0;
com.puppycrawl.tools.checkstyle.checks.coding.NestedForDepthCheck;1;0;2;0;0;0;0;0;0;0;2;6;1;0;4;0;4;0;0;0;0;0;2;2;0;0;2;0;0;1;
com.puppycrawl.tools.checkstyle.InputLeftCurlyMethod;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.checks.naming.PackageNameCheckTest;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;
com.puppycrawl.tools.checkstyle.indention.InputValidClassDefIndent5b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheck;1;0;7;1;1;0;1;19;2;0;29;50;1;0;8;3;5;0;0;0;0;0;5;5;0;0;7;0;3;2;
com.puppycrawl.tools.checkstyle.grammars.LineCommentAtTheEndOfFile;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.NegativeOctalHex;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.indention.InputValidClassDefIndent4d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.api.AbstractViolationReporter;2;0;1;0;0;0;0;0;0;0;1;11;2;0;11;0;7;0;0;0;6;3;4;4;0;0;1;0;0;1;
AbstactClass;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
blah.InputRegexpHeader3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
com.puppycrawl.tools.checkstyle.checks.OuterTypeFilenameCheck;1;0;2;0;0;0;0;0;0;0;2;9;1;0;3;0;3;0;0;0;0;0;2;2;0;0;4;0;0;1;
com.puppycrawl.tools.checkstyle.checks.metrics.BooleanExpressionComplexityCheck;1;0;1;0;0;0;0;13;2;0;14;44;6;0;15;4;11;0;0;1;0;2;5;5;0;0;5;1;0;1;
com.puppycrawl.tools.checkstyle.checks.whitespace.NoWhitespaceBeforeCheck;1;0;5;1;0;0;0;0;0;0;6;13;1;0;4;0;4;0;0;0;0;1;1;1;0;0;3;0;1;3;
com.puppycrawl.tools.checkstyle.checks.metrics.CyclomaticComplexityCheckTest;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;
com.puppycrawl.tools.checkstyle.checks.header.HeaderCheckTest;0;5;0;0;0;0;0;0;0;5;5;47;0;0;15;0;15;0;0;0;0;0;0;0;0;0;5;0;0;1;
com.puppycrawl.tools.checkstyle.annotation.BadOverrideFromObject;1;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;2;0;0;1;0;0;1;1;0;0;0;0;0;0;
